comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
525898,2022-02-28,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
530154,2022-03-01,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
528954,2022-03-03,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
527609,2022-03-03,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",1,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
527553,2022-03-08,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529399,2022-03-10,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
528028,2022-03-11,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529041,2022-03-14,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
527849,2022-03-18,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
526951,2022-03-22,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529209,2022-03-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529233,2022-03-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529201,2022-03-29,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529525,2022-03-29,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",1,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
529204,2022-03-31,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
530631,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
530750,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
530998,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
531144,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
531180,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
531308,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
531473,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
531513,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
532280,2022-04-05,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
531292,2022-04-05,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",1,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
532259,2022-04-07,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
532676,2022-04-07,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",1,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
530759,2022-04-14,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
532400,2022-04-27,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
537959,2022-06-01,Glenn Hargrove,"Assistant Deputy Minister, Natural Resources Canada",1,Glenn Hargrove,"Assistant Deputy Minister, Natural Resources Canada",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
536604,2022-06-08,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
538449,2022-06-08,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
538609,2022-06-15,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
536972,2022-06-30,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
538377,2022-06-30,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",1,Glenn Hargrove,"Assistant Deputy Minister, Fuels Sector",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
540887,2022-08-12,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
544439,2022-08-24,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
540799,2022-08-30,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Service",1,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Service",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
541520,2022-08-31,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
543720,2022-09-07,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
543727,2022-09-07,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
543335,2022-09-13,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
544288,2022-09-13,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
544290,2022-09-13,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
542097,2022-09-15,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
543240,2022-09-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
543751,2022-09-22,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
542923,2022-09-26,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
545658,2022-10-17,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
545660,2022-10-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
545907,2022-10-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
546304,2022-10-27,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
546315,2022-10-27,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
544850,2022-10-28,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
548432,2022-11-03,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
548045,2022-11-09,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
548098,2022-11-09,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
552144,2022-11-09,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
551554,2022-11-09,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Services",1,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Services",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
550488,2022-11-16,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
548780,2022-11-16,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Service",1,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Service",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
551337,2022-11-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
554074,2022-12-20,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
555619,2023-01-16,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
556623,2023-01-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
559453,2023-02-01,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
557121,2023-02-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
557710,2023-02-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
558413,2023-02-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
559723,2023-02-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
559460,2023-02-24,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
560300,2023-03-06,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Service",1,Glenn Hargrove,"Assistant Deputy Minister, Canadian Forest Service",Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
562602,2023-03-16,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
562600,2023-03-28,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
563446,2023-04-19,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
563944,2023-04-19,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
565468,2023-04-19,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
563961,2023-04-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
565378,2023-04-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
567290,2023-05-15,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
567853,2023-05-16,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
567854,2023-05-17,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
566874,2023-05-23,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
574691,2023-07-11,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
574015,2023-07-27,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
576206,2023-08-10,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
575235,2023-08-23,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
577605,2023-09-20,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
577606,2023-09-20,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
578081,2023-09-20,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
580290,2023-10-24,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
580918,2023-10-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
584135,2023-10-25,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
582289,2023-10-30,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
583063,2023-11-14,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
587691,2023-11-14,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
584766,2023-11-20,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
587790,2023-11-21,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
585085,2023-11-23,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
587103,2023-11-29,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
585781,2023-12-06,Glenn Hargrove,Assistant Deputy Minister,1,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister,Glenn Hargrove,Assistant Deputy Minister
